Nearest_0.1,1,2,4,8,16,32,,Nearest_0.2,1,2,4,8,16,32,Nearest_0.3,1,2,4,8,16,32,Nearest_0.4,1,2,4,8,16,32,Nearest_0.5,1,2,4,8,16,32,Nearest_0.6,1,2,4,8,16,32,Nearest_0.7,1,2,4,8,16,32,Nearest_0.8,1,2,4,8,16,32,Nearest_0.9,1,2,4,8,16,32,Nearest_1,1,2,4,8,16,32,Linear_0.1,1,2,4,8,16,32,Linear_0.2,1,2,4,8,16,32,Linear_0.3,1,2,4,8,16,32,Linear_0.4,1,2,4,8,16,32,Linear_0.5,1,2,4,8,16,32,Linear_0.6,1,2,4,8,16,32,Linear_0.7,1,2,4,8,16,32,Linear_0.8,1,2,4,8,16,32,Linear_0.9,1,2,4,8,16,32,Linear_1,1,2,4,8,16,32,Cubic_0.1,1,2,4,8,16,32,Cubic_0.2,1,2,4,8,16,32,Cubic_0.3,1,2,4,8,16,32,Cubic_0.4,1,2,4,8,16,32,Cubic_0.5,1,2,4,8,16,32,Cubic_0.6,1,2,4,8,16,32,Cubic_0.7,1,2,4,8,16,32,Cubic_0.8,1,2,4,8,16,32,Cubic_0.9,1,2,4,8,16,32,Cubic_1,1,2,4,8,16,32,Area_0.1,1,2,4,8,16,32,Area_0.2,1,2,4,8,16,32,Area_0.3,1,2,4,8,16,32,Area_0.4,1,2,4,8,16,32,Area_0.5,1,2,4,8,16,32,Area_0.6,1,2,4,8,16,32,Area_0.7,1,2,4,8,16,32,Area_0.8,1,2,4,8,16,32,Area_0.9,1,2,4,8,16,32,Area_1,1,2,4,8,16,32,Lanczos4_0.1,1,2,4,8,16,32,Lanczos4_0.2,1,2,4,8,16,32,Lanczos4_0.3,1,2,4,8,16,32,Lanczos4_0.4,1,2,4,8,16,32,Lanczos4_0.5,1,2,4,8,16,32,Lanczos4_0.6,1,2,4,8,16,32,Lanczos4_0.7,1,2,4,8,16,32,Lanczos4_0.8,1,2,4,8,16,32,Lanczos4_0.9,1,2,4,8,16,32,Lanczos4_1,1,2,4,8,16,32
160x90,80.034,79.112,81.557,89.152,101.792,156.744,,160x90,77.725,78.739,83.032,117.499,132.083,191.759,160x90,76.875,79.942,111.261,120.311,168.849,233.015,160x90,80.277,108.872,114.501,155.983,207.284,290.484,160x90,81.71,111.344,146.845,161.493,241.735,313.987,160x90,111.104,113.512,150.381,198.308,293.152,353.798,160x90,109.404,142.462,156.333,224.439,293.179,379.026,160x90,122.28,145.382,183.515,254.884,297.499,383.828,160x90,126.442,149.151,209.115,267.369,338.011,365.739,160x90,158.537,154.026,231.374,299.647,370.38,421.464,160x90,93.102,78.431,82.803,90.198,102.702,158.168,160x90,78.049,79.641,83.475,119.886,135.322,196.999,160x90,83.364,80.116,112.838,123.413,172.312,238.837,160x90,88.565,108.879,117.027,157.302,210.478,292.416,160x90,92.219,110.457,149.324,163.98,242.005,312.198,160x90,121.502,112.261,150.949,202.347,265.894,340.179,160x90,122.796,145.543,156.752,229.316,310.4,359.438,160x90,123.141,148.891,189.644,244.413,290.924,341.47,160x90,124.243,144.96,213.809,269.012,322.844,458.882,160x90,158.079,154.359,224.963,282.874,338.952,385.87,160x90,92.366,78.281,82.666,89.829,102.652,157.835,160x90,78.963,79.859,84.231,120.721,136.913,198.743,160x90,79.657,81.214,112.489,122.726,171.93,239.309,160x90,88.833,109.172,114.773,159.281,212.874,288.589,160x90,92.747,110.636,147.591,164.261,245.574,328.692,160x90,123.136,113.165,154.168,201.861,264.815,349.493,160x90,121.631,145.411,156.267,231.463,316.38,357.391,160x90,122.635,145.889,191.432,240.539,305.437,361.14,160x90,124.68,151.87,197.126,290.128,309.701,371.839,160x90,156.922,153.719,230.305,308.748,320.624,402.868,160x90,93.589,79.186,81.938,89.794,103.045,158.438,160x90,78.246,79.822,84.354,120.941,137.023,198.309,160x90,83.184,79.771,113.936,123.087,171.771,235.761,160x90,88.494,109.018,114.568,157.421,209.921,282.362,160x90,91.88,110.469,149.811,163.408,251.232,327.015,160x90,121.319,112.433,151.848,196.193,272.401,336.931,160x90,121.809,144.667,155.96,238.352,292.654,391.61,160x90,124.317,146.73,188.802,244.978,309.14,329.137,160x90,124.855,148.731,204.174,264.056,348.964,385.405,160x90,158.125,152.694,223.042,318.03,388.022,462.613,160x90,92.317,79.397,82.121,90.331,103.338,157.339,160x90,83.216,78.852,84.082,120.336,134.445,198.609,160x90,86.703,80.758,113.91,122.012,173.25,240.14,160x90,89.379,109.297,116.884,160.56,210.913,277.902,160x90,91.043,112.43,147.153,163.014,244.301,317.801,160x90,122.58,112.164,151.555,200.243,275.44,340.437,160x90,121.042,145.921,153.152,230.826,299.15,332.279,160x90,123.02,148.012,188.463,251.6,325.478,409.495,160x90,125.497,150.284,195.764,279.353,356.242,373.909,160x90,157.44,152.622,228.955,292.614,321.274,400.196
160x100,76.171,78.732,81.275,88.209,102.758,157.418,,160x100,76.878,79.644,82.91,118.088,133.938,192.371,160x100,78.068,79.838,112.038,123.281,170.458,237.751,160x100,78.752,109.898,116.286,158.101,212.437,276.05,160x100,78.424,110.097,147.26,164.094,247.467,347.028,160x100,108.019,112.814,154.066,202.658,269.145,409.922,160x100,110.219,145.655,156.572,236.811,289.566,365.124,160x100,111.492,147.278,190.779,253.636,300.978,353.407,160x100,112.223,152.526,221.758,268.257,323.649,367.911,160x100,144.888,155.279,231.482,309.923,327.469,392.356,160x100,76.813,79.407,82.542,90.03,104.427,159.587,160x100,77.006,79.236,84.139,120.364,136.747,198.158,160x100,80.469,81.465,114.034,123.418,171.872,246.667,160x100,79.021,110.566,117.135,158.581,212.591,293.758,160x100,79.733,112.267,148.631,168.577,251.011,329.437,160x100,109.287,113.027,152.295,215.843,281.669,344.25,160x100,110.936,146.407,157.88,234.833,317.424,360.573,160x100,110.648,148.298,191.256,263.263,310.848,393.895,160x100,112.962,150.445,222.199,273.17,315.168,355.626,160x100,142.813,153.194,239.097,293.027,341.115,398.558,160x100,77.053,79.118,82.192,90.197,103.553,159.676,160x100,77.753,78.972,84.019,121.099,137.556,198.296,160x100,78.681,80.594,113.75,124.042,173.277,244.557,160x100,79.419,110.354,116.549,161.008,213.03,283.429,160x100,79.709,112.411,149.994,167.604,249.895,327.239,160x100,108.253,113.552,152.109,204.351,275.475,326.048,160x100,110.262,146.587,157.1,235.677,302.899,362.43,160x100,111.699,147.994,190.592,246.897,329.009,349.1,160x100,112.523,150.13,219.101,275.113,317.869,368.065,160x100,145.456,153.871,231.544,318.33,371.751,522.502,160x100,76.368,79.525,82.237,89.893,103.462,159.938,160x100,77.755,80.056,83.49,119.66,137.347,202.631,160x100,78.026,80.943,113.458,125.444,174.904,246.119,160x100,78.489,109.398,115.407,158.43,214.564,290.932,160x100,80.093,110.638,150.498,165.908,251.315,331.516,160x100,109.021,112.222,153.232,204.531,285.807,379.995,160x100,109.033,143.716,157.227,234.56,314.999,342.322,160x100,112.535,146.522,194.28,254.856,296.272,354.982,160x100,113.119,151.689,223.97,280.062,390.51,385.77,160x100,142.723,153.344,233.109,297.813,352.02,407.296,160x100,77.075,79.362,82.376,89.982,102.783,159.276,160x100,76.681,80.153,83.245,120.834,136.921,198.757,160x100,77.902,80.829,114.743,123.482,173.08,242.808,160x100,79.198,109.437,115.543,158.818,213.539,284.599,160x100,80.244,110.696,150.331,166.365,249.088,328.022,160x100,108.159,114.482,152.478,207.918,270.399,365.161,160x100,110.436,144.204,158.573,236.643,299.956,374.509,160x100,110.462,147.891,194.615,282.747,365.49,344.694,160x100,112.363,151.229,224.914,271.672,345.792,355.338,160x100,144.733,153.849,233.026,290.072,378.506,425.364
160x120,77.075,78.421,81.958,89.46,102.389,156.872,,160x120,76.627,79.156,83.065,119.78,135.01,196.594,160x120,78.373,80.949,112.432,152.845,172.666,265.656,160x120,78.904,108.553,116.281,160.428,217.353,290.917,160x120,107.498,111.594,151.487,196.169,252.871,336.048,160x120,108.858,143.052,155.777,232.435,298.854,339.481,160x120,110.968,145.74,190.482,243.566,287.944,375.298,160x120,113.544,150.455,207.665,259.752,322.31,382.796,160x120,145.106,153.168,221.541,287.673,324.213,486.744,160x120,144.898,186.364,255.58,302.555,381.897,424.964,160x120,77.462,79.029,82.567,90.493,104.19,160.945,160x120,76.756,79.181,84.06,121.578,138.73,202.41,160x120,79.126,80.668,114.501,156.261,176.008,256.607,160x120,79.086,109.757,117.72,162.591,220.341,305.032,160x120,107.498,112.71,152.203,199.032,266.07,320.881,160x120,110.206,145.243,155.077,229.7,292.036,360.4,160x120,110.187,145.987,191.787,254.083,319.436,369.736,160x120,110.822,151.906,202.645,266.651,304.353,373.964,160x120,142.488,155.875,230.521,291.685,349.357,388.439,160x120,147.401,188.843,249.456,327.635,370.625,536.348,160x120,77.441,78.274,82.596,90.525,103.186,159.902,160x120,77.972,80.531,84.789,121.173,138.059,202.183,160x120,78.292,80.848,114.538,153.2,177.374,267.19,160x120,78.828,109.564,118.463,163.871,221.314,294.557,160x120,107.92,112.596,150.71,199.545,258.135,327.629,160x120,108.865,143.026,155.928,227.856,282.977,347.53,160x120,111.566,147.294,189.295,237.434,323.151,344.142,160x120,111.414,149.622,197.406,284.223,308.748,420.366,160x120,143.552,150.065,232.081,293.085,325.343,448.955,160x120,146.209,188.217,245.879,318.885,366.399,540.401,160x120,76.877,78.288,82.684,90.075,104.028,158.835,160x120,78.042,79.441,84.034,121.265,138.333,201.618,160x120,77.629,81.504,114.744,156.353,177.431,265.824,160x120,79.465,111.141,118.182,162.705,221.262,300.641,160x120,109.568,112.006,151.284,199.921,268.271,332.766,160x120,108.795,143.081,157.338,227.926,286.446,338.349,160x120,109.829,147.194,190.148,253.762,317.542,348.724,160x120,111.033,150.106,197.466,268.202,329.392,462.752,160x120,142.231,153.641,229.632,295.767,339.573,399.452,160x120,147.007,187.53,255.647,329.964,383.053,408.363,160x120,77.124,78.084,81.892,89.339,103.967,159.699,160x120,77.726,79.912,84.295,120.315,137.686,202.488,160x120,78.573,81.428,113.925,153.229,176.311,270.708,160x120,78.853,109.93,118.598,159.506,222.13,289.606,160x120,107.908,112.733,152.653,199.159,272.555,307.209,160x120,109.394,142.413,153.538,226.361,292.713,347.832,160x120,110.488,145.65,191.361,256.134,301.429,353.484,160x120,113.763,149.803,200.06,265.305,338.471,376.932,160x120,144.911,151.145,232.1,287.389,344.621,573.638,160x120,143.818,183.893,252.471,280.99,341.833,423.534
320x180,77.503,79.984,83.076,118.969,135.053,196.487,,320x180,79.057,108.559,114.994,156.675,211.68,281.353,320x180,107.554,110.602,149.587,197.097,260.504,336.024,320x180,109.424,143.875,188.64,241.082,291.465,335.307,320x180,140.756,153.105,224.315,292.031,334.069,365.444,320x180,146.106,187.28,239.884,283.148,368.255,572.157,320x180,149.635,222.874,287.943,340.827,497.645,682.576,320x180,184.522,245.981,305.528,359.113,566.596,799.8,320x180,193.57,275.02,333.741,452.981,661.539,932.068,320x180,227.033,287.938,341.064,424.788,680.671,725.453,320x180,77.613,80.157,83.769,121.251,136.717,197.833,320x180,78.973,110.691,115.693,158.435,209.795,285.808,320x180,108.617,113.454,152.337,201.91,261.993,337.536,320x180,111.217,145.451,188.644,250.919,293.553,341.214,320x180,143.937,154.337,229.799,286.902,335.01,459.744,320x180,147.047,190.134,244.369,305.374,364.963,423.911,320x180,149.145,227.625,287.12,337.026,452.437,755.755,320x180,185.93,243.28,305.931,406.521,538.399,723.335,320x180,189.724,272.381,331.409,430.375,584.879,763.749,320x180,222.168,278.943,330.518,480.396,714.324,797.085,320x180,77.764,79.529,84.208,120.297,136.139,198.698,320x180,78.814,109.904,116.855,156.149,210.351,281.658,320x180,107.84,113.77,153.395,199.028,265.994,333.46,320x180,111.043,147.726,191.224,243.425,361.761,354.983,320x180,143.068,153.75,223.699,286.818,356.787,359.972,320x180,147.538,190.648,247.905,288.693,339.317,491.127,320x180,149.375,214.165,303.038,341.48,506.275,718.091,320x180,184.335,237.918,309.014,391.391,459.217,743.572,320x180,192.115,261.044,369.942,468.301,644.229,593.482,320x180,223.224,318.311,332.246,420.448,725.731,594.99,320x180,76.816,79.458,83.348,120.023,137.065,200.152,320x180,78.44,109.162,116.034,156.508,211.16,281.512,320x180,107.396,111.903,151.528,201.083,269.574,328.288,320x180,110.289,146.595,188.744,254.247,287.492,349.339,320x180,141.415,151.618,224.552,286.259,348.95,391.826,320x180,144.885,188.019,246.866,294.746,348.813,533.498,320x180,150.84,220.948,290.756,391.01,480.797,738.762,320x180,185.324,231.703,308.838,359.666,498.693,787.698,320x180,191.775,275.844,356.731,421.698,558.817,1006.196,320x180,225.79,295.125,373.651,408.363,540.893,710.309,320x180,77.448,79.564,83.504,120.317,137.068,195.422,320x180,78.733,109.138,116.28,157.243,211.007,281.916,320x180,108.354,112.636,150.995,192.224,263.164,343.277,320x180,110.516,146.594,189.431,247.225,335.791,357.229,320x180,141.796,153.234,222.196,273.698,329.286,387.104,320x180,147.996,189.984,244.596,312.48,380.268,415.977,320x180,150.612,223.74,309.695,337.933,517.977,512.182,320x180,186.016,234.865,292.242,373.186,504.18,699.69,320x180,190.881,277.23,350.444,460.188,583.528,873.657,320x180,221.068,283.843,333.092,346.543,642.591,466.208
320x200,76.64,80.441,83.044,119.132,135.175,195.908,,320x200,78.638,109.942,114.788,157.02,212.992,283.562,320x200,108.614,113.161,150.404,202.166,266.051,316.113,320x200,109.746,146.727,191.858,247.232,294.583,348.956,320x200,139.891,153.025,229.24,292.168,316.244,436.356,320x200,145.75,189.87,258.182,322.161,425.154,650.654,320x200,153.148,229.326,306.849,392.57,545.755,844.367,320x200,197.709,248.63,316.568,439.171,568.683,796.472,320x200,229.362,279.793,404.712,461.294,597.941,801.746,320x200,229.058,291.741,362.68,423.478,725.58,1000.85,320x200,76.929,78.845,84.023,120.134,137.827,200.837,320x200,78.775,109.628,116.797,158.009,210.362,276.443,320x200,109.789,114.907,152.347,203.938,273.717,321.252,320x200,112.164,148.079,192.284,248.322,292.73,362.97,320x200,148.583,154.988,232.075,294.514,348.119,460.369,320x200,149.027,193.153,278.525,320.726,439.184,544.871,320x200,157.982,229.733,298.448,392.375,503.597,743.376,320x200,188.605,259.038,335.529,400.853,508.859,642.229,320x200,222.971,263.798,356.03,331.734,574.72,503.266,320x200,236.863,288.343,367.462,447.059,648.861,962.989,320x200,77.63,79.943,84.255,120.117,136.902,198.653,320x200,78.452,110.925,117.125,159.723,212.263,283.75,320x200,108.852,112.847,150.677,203.642,269.778,346.039,320x200,110.538,148.51,192.243,250.046,295.507,357.347,320x200,143.81,153.519,232.903,294.167,321.16,410.786,320x200,146.818,191.391,277.053,313.631,444.452,621.379,320x200,161.227,230.578,297.157,371.489,581.448,792.334,320x200,194.739,253.732,313.948,398.869,476.148,666.122,320x200,219.737,281.422,347.189,467.811,606.117,562.02,320x200,230.833,293.328,381.856,584.241,564.243,1058.348,320x200,77.335,79.586,83.95,121.399,136.237,200.079,320x200,79.158,109.956,115.848,160.28,213.085,282.839,320x200,108.678,114.544,154.394,204.335,272.408,330.99,320x200,110.552,148.465,190.944,263.417,294.292,362.246,320x200,145.269,154.135,232.555,301.591,367.128,402.88,320x200,153.364,191.31,263.283,352.203,466.934,592.54,320x200,156.776,230.11,294.226,347.914,509.914,684.285,320x200,193.389,268.153,343.348,400.793,464.321,783.024,320x200,231.204,277.338,300.546,462.481,493.773,617.922,320x200,225.91,303.661,373.88,483.469,750.805,968.916,320x200,77.9,79.524,83.206,119.534,137.993,198.26,320x200,78.368,108.574,115.604,158.937,213.621,296.432,320x200,107.795,112.252,154.51,203.838,273.034,346.006,320x200,110.435,149.0,192.315,256.343,323.102,353.371,320x200,144.975,153.564,229.586,289.93,321.918,395.046,320x200,150.354,192.54,279.797,342.42,429.463,672.697,320x200,153.774,231.431,311.152,359.03,577.543,711.273,320x200,193.035,250.779,344.472,392.335,446.243,585.317,320x200,228.304,279.322,341.339,414.934,601.5,885.915,320x200,232.486,294.219,400.661,565.779,732.7,1235.362
320x240,77.87,78.88,83.287,120.049,137.906,198.626,,320x240,79.31,109.776,118.718,158.6,217.631,295.662,320x240,108.778,143.458,156.208,222.016,288.52,361.485,320x240,111.629,150.778,195.371,267.684,323.779,446.112,320x240,143.878,187.187,238.577,295.131,390.302,372.704,320x240,150.975,227.263,286.681,339.022,412.626,692.882,320x240,181.829,235.774,297.817,342.495,512.566,805.911,320x240,198.483,277.456,350.044,448.139,479.419,1024.469,320x240,236.303,304.114,344.658,401.251,603.34,981.546,320x240,254.019,313.952,385.738,535.607,774.665,1052.162,320x240,77.757,80.3,84.357,121.453,138.086,200.509,320x240,78.972,111.307,118.037,160.999,219.612,299.878,320x240,109.571,144.986,155.416,227.365,286.932,336.195,320x240,111.888,151.357,192.857,280.445,356.918,383.19,320x240,147.126,188.136,236.068,300.049,393.502,469.583,320x240,151.629,223.792,288.21,354.916,477.011,857.645,320x240,195.093,251.495,316.896,366.047,517.398,785.03,320x240,197.171,276.216,366.085,457.757,674.42,696.973,320x240,227.955,286.143,382.241,489.897,626.684,1085.938,320x240,266.323,317.27,398.033,547.762,779.108,1083.177,320x240,78.005,80.455,83.714,121.7,138.287,201.239,320x240,78.802,109.986,118.555,161.951,223.009,298.259,320x240,110.513,143.832,157.472,232.992,300.045,346.093,320x240,112.559,151.643,199.586,279.769,321.92,365.413,320x240,147.28,188.473,239.183,282.837,374.273,419.489,320x240,156.77,223.311,270.684,346.775,479.356,600.272,320x240,190.068,241.483,307.495,405.131,466.59,779.139,320x240,200.183,271.137,327.212,431.467,703.06,864.591,320x240,216.887,291.944,389.08,512.38,709.225,1012.207,320x240,246.402,299.043,410.916,565.182,706.921,727.149,320x240,77.283,80.065,83.66,120.445,138.762,201.73,320x240,78.925,110.342,118.77,161.855,219.015,298.875,320x240,111.029,145.015,155.834,230.451,300.386,338.109,320x240,112.166,150.336,200.036,271.62,325.282,389.331,320x240,146.395,186.851,243.219,332.618,329.218,369.002,320x240,161.068,225.883,291.185,383.4,441.981,701.262,320x240,186.797,236.516,306.743,371.805,426.977,718.285,320x240,203.038,269.759,360.911,492.37,675.96,953.594,320x240,228.52,291.285,362.788,457.487,779.982,981.27,320x240,270.567,314.985,426.893,565.272,843.565,1047.81,320x240,77.016,80.109,84.354,120.435,138.171,202.404,320x240,79.403,109.705,118.687,161.793,219.922,297.647,320x240,110.112,145.726,154.912,229.584,292.108,361.493,320x240,112.631,150.16,199.135,264.415,307.589,387.281,320x240,146.11,186.152,239.182,340.286,359.425,516.454,320x240,159.042,223.681,270.457,357.472,498.124,707.575,320x240,193.656,268.041,326.872,414.744,529.096,650.834,320x240,203.258,280.416,336.396,469.322,656.78,846.019,320x240,231.806,320.906,351.849,518.475,677.663,989.771,320x240,232.639,322.019,399.729,534.552,407.355,1018.449
480x270,76.998,80.748,112.652,122.438,170.044,241.366,,480x270,108.994,111.98,151.267,193.953,258.867,355.092,480x270,110.431,147.474,195.849,259.655,307.241,411.307,480x270,145.565,187.869,247.502,308.051,341.503,472.6,480x270,150.949,227.59,298.927,347.886,553.173,828.129,480x270,190.064,273.399,325.319,423.701,638.541,817.886,480x270,227.887,292.927,396.045,454.25,710.679,953.163,480x270,269.007,335.282,402.74,558.076,840.199,1017.895,480x270,279.95,370.296,466.346,570.536,885.038,1061.061,480x270,302.602,376.49,514.224,761.994,930.097,1375.773,480x270,77.585,79.898,114.278,122.715,172.659,238.397,480x270,109.162,113.878,150.305,200.292,265.211,324.743,480x270,113.107,148.187,195.553,274.369,317.895,350.731,480x270,145.588,189.568,246.518,305.322,335.388,550.632,480x270,172.384,230.658,306.326,432.944,501.521,839.686,480x270,198.244,261.97,360.012,486.441,598.745,931.128,480x270,232.859,291.084,358.737,579.683,676.381,1018.821,480x270,247.705,298.338,409.345,537.189,769.435,1076.123,480x270,281.69,315.325,416.339,727.622,905.701,606.708,480x270,323.341,396.936,483.949,454.701,917.73,713.48,480x270,78.092,80.352,113.51,122.648,173.059,241.651,480x270,108.727,112.111,151.75,198.646,280.632,354.983,480x270,111.4,151.29,197.207,266.491,303.913,353.578,480x270,147.869,191.466,243.576,321.463,346.625,420.733,480x270,156.664,231.666,300.517,393.585,537.291,810.89,480x270,195.67,273.389,334.052,454.146,625.233,864.863,480x270,233.758,308.018,389.162,461.162,716.334,928.484,480x270,274.822,313.693,411.008,526.846,788.192,1025.87,480x270,278.382,369.574,499.678,534.869,659.758,1290.012,480x270,291.8,359.442,414.517,671.96,917.847,820.235,480x270,78.307,80.121,112.638,122.966,173.658,239.003,480x270,108.89,111.834,151.003,196.566,286.575,309.782,480x270,112.896,148.248,192.966,263.811,317.72,362.098,480x270,144.936,188.894,244.946,293.055,351.964,452.028,480x270,154.62,221.613,303.114,344.48,585.851,686.133,480x270,199.435,275.72,329.338,411.047,635.787,820.25,480x270,237.043,319.755,344.547,495.802,765.745,1010.961,480x270,257.385,331.573,369.964,536.28,725.085,1076.506,480x270,278.967,356.929,365.388,633.276,834.712,624.939,480x270,305.284,388.52,492.993,633.72,946.372,1159.131,480x270,78.196,80.249,112.715,123.931,171.031,239.687,480x270,108.264,112.286,149.504,200.079,277.858,350.003,480x270,111.238,148.954,195.094,266.104,306.012,437.558,480x270,146.404,186.923,241.873,285.812,378.36,480.993,480x270,155.873,228.72,294.803,405.044,490.9,736.879,480x270,198.479,268.847,342.656,460.38,708.616,862.513,480x270,233.653,293.725,401.018,480.692,751.893,1219.769,480x270,244.868,319.412,379.451,487.991,773.364,1107.747,480x270,283.807,372.388,423.719,498.854,879.748,961.562,480x270,298.607,379.951,365.606,699.375,952.96,1214.194
480x300,78.393,80.356,113.221,122.004,170.046,242.729,,480x300,109.512,112.561,153.082,204.874,279.608,327.057,480x300,110.666,151.312,222.588,262.471,318.698,341.717,480x300,147.478,189.366,276.595,358.715,432.095,603.068,480x300,183.034,235.399,320.178,343.263,534.839,793.045,480x300,219.085,277.939,335.244,358.247,455.025,870.43,480x300,249.531,299.951,342.355,524.097,562.782,837.561,480x300,275.667,342.381,431.569,530.011,832.715,1156.672,480x300,284.368,364.249,488.597,687.707,896.153,1212.773,480x300,343.973,361.065,518.635,728.788,1106.691,1339.178,480x300,78.033,80.789,113.368,125.383,174.492,249.662,480x300,109.222,113.083,152.145,205.241,269.043,384.583,480x300,111.926,150.32,223.677,267.018,334.563,481.603,480x300,151.306,189.452,279.616,349.476,441.788,627.422,480x300,182.569,253.989,317.66,360.662,554.587,592.545,480x300,228.567,254.394,332.158,447.489,373.553,793.024,480x300,242.658,294.1,351.829,526.356,656.559,774.772,480x300,283.239,339.503,410.249,534.122,812.101,1149.619,480x300,292.38,377.511,464.294,689.592,897.152,1154.195,480x300,302.938,379.141,463.149,745.772,753.786,1328.402,480x300,78.91,80.451,113.407,123.697,175.662,242.868,480x300,109.223,112.833,152.036,202.17,269.523,316.824,480x300,113.157,149.797,222.824,270.375,313.732,385.522,480x300,149.39,191.509,271.271,352.876,437.799,512.434,480x300,190.514,237.191,316.989,380.966,669.958,770.216,480x300,226.522,263.305,320.172,353.968,526.071,882.189,480x300,249.16,288.508,374.681,467.923,651.848,698.65,480x300,282.297,348.452,428.421,586.163,597.842,973.091,480x300,307.876,366.038,492.613,651.628,906.541,604.206,480x300,316.433,386.878,526.445,782.143,975.963,1277.503,480x300,78.049,80.454,112.753,124.236,173.026,243.534,480x300,109.044,113.818,150.527,204.869,273.826,333.474,480x300,112.645,150.578,217.907,277.986,346.854,359.914,480x300,147.249,191.485,262.832,326.18,450.109,640.395,480x300,186.792,264.389,298.569,385.925,523.429,739.192,480x300,229.658,273.711,359.44,488.369,452.027,955.676,480x300,245.671,293.468,342.037,460.778,501.88,1085.636,480x300,259.235,315.078,440.304,621.028,763.208,1153.289,480x300,305.078,376.575,460.393,673.216,1017.697,1262.64,480x300,328.217,369.795,553.781,800.457,703.182,1330.012,480x300,78.673,79.91,113.576,124.722,175.747,244.474,480x300,108.567,114.326,154.042,204.309,271.274,323.245,480x300,113.062,150.588,222.887,267.864,339.073,420.493,480x300,148.478,190.848,279.62,311.455,439.869,661.099,480x300,191.513,246.82,321.69,383.722,611.719,718.371,480x300,222.101,283.385,308.309,378.094,678.383,871.848,480x300,242.236,294.537,392.065,370.227,641.858,525.609,480x300,271.362,300.326,422.592,602.182,734.561,1174.479,480x300,289.729,352.677,409.946,624.613,940.662,794.141,480x300,316.295,369.469,500.215,743.011,750.235,1298.063
480x360,78.6,80.334,114.926,153.126,174.905,263.934,,480x360,108.307,143.687,153.183,232.386,308.185,356.492,480x360,141.117,154.321,230.113,297.457,351.01,428.941,480x360,149.444,220.688,280.439,347.14,570.248,659.313,480x360,185.524,248.553,331.891,403.625,694.868,828.119,480x360,228.538,289.0,385.091,505.158,724.46,1006.354,480x360,255.076,322.255,430.266,455.404,724.782,1136.976,480x360,283.32,366.838,448.115,621.808,862.824,956.036,480x360,310.56,372.518,432.643,771.202,936.983,1301.299,480x360,320.651,435.829,584.223,883.324,1207.253,713.546,480x360,78.223,81.28,114.828,153.975,176.507,265.335,480x360,109.102,143.892,157.391,229.131,290.601,336.072,480x360,145.294,157.543,227.853,293.715,321.986,424.214,480x360,155.655,225.781,290.747,353.111,501.814,714.038,480x360,196.411,246.704,311.498,417.919,411.044,836.383,480x360,228.925,295.755,437.443,369.118,721.616,1010.178,480x360,269.149,298.384,332.981,586.305,822.23,997.411,480x360,289.308,356.042,466.608,629.403,853.191,896.997,480x360,309.52,367.582,546.337,703.725,1011.073,1402.177,480x360,345.385,365.202,496.306,771.949,1038.733,1532.095,480x360,79.03,81.597,114.588,155.568,178.578,258.384,480x360,108.722,142.883,156.018,228.697,296.95,374.829,480x360,143.741,153.67,229.761,294.263,371.576,477.865,480x360,151.549,215.649,293.274,371.142,455.226,698.814,480x360,191.864,258.105,304.016,489.703,611.685,717.942,480x360,229.755,292.619,399.262,513.32,744.976,1017.845,480x360,263.86,332.306,402.424,468.981,688.009,1079.671,480x360,294.666,355.781,445.857,682.156,735.418,1232.622,480x360,318.057,380.85,404.882,923.989,817.353,1443.953,480x360,345.769,336.104,602.136,788.185,1129.125,1478.031,480x360,79.16,81.384,114.833,153.414,174.481,269.395,480x360,108.122,143.305,154.134,228.43,295.575,388.824,480x360,142.579,154.581,231.734,299.758,317.007,427.022,480x360,159.209,224.739,272.482,372.857,485.031,705.255,480x360,193.807,246.771,309.662,413.779,618.791,775.365,480x360,232.564,293.582,382.022,548.754,779.555,941.551,480x360,260.317,316.809,417.87,576.855,774.24,1014.743,480x360,286.735,331.174,481.97,618.396,849.0,1043.271,480x360,315.276,439.11,481.744,657.146,1024.339,1346.505,480x360,337.658,410.865,610.309,848.161,1043.141,984.202,480x360,78.546,80.594,114.428,153.768,176.667,264.689,480x360,109.355,142.886,157.525,225.445,306.053,358.082,480x360,143.39,156.283,233.278,288.944,316.552,460.245,480x360,152.603,217.558,278.165,352.946,479.919,716.208,480x360,196.137,244.292,331.129,416.259,691.086,835.485,480x360,232.793,302.128,354.547,382.517,717.796,1057.361,480x360,268.131,335.87,398.118,436.136,818.567,1109.604,480x360,287.472,333.855,481.055,637.747,827.575,1280.7,480x360,301.563,364.63,486.114,664.808,995.275,1412.912,480x360,318.183,377.018,571.245,765.48,1010.955,1388.629
